Date,Headline,URL
2020-10-02,'Carry on coronavirus': shine has come off Johnson as Tory conference begins,https://www.theguardian.com/politics/2020/oct/02/carry-on-coronavirus-shine-has-come-off-johnson-as-tory-conference-begins-party-turmoil
2020-10-02,"Covid-19 has legitimised once-radical ideas in UK, say Green leaders",https://www.theguardian.com/politics/2020/oct/02/covid-19-legitimised-once-radical-ideas-uk-green-party-conference
2020-10-02,Councils given five minutes' notice of local lockdown confirmation,https://www.theguardian.com/politics/2020/oct/02/councils-given-five-minutes-notice-of-local-lockdown-confirmation
2020-10-02,Margaret Ferrier: Covid rules the MP broke carry potential fines,https://www.theguardian.com/politics/2020/oct/02/margaret-ferrier-covid-rules-mp-snp-broke-potential-fines
2020-10-02,MP Margaret Ferrier faces calls to resign for flouting Covid rules,https://www.theguardian.com/world/2020/oct/02/snp-mp-margaret-ferrier-faces-calls-to-resign-for-flouting-covid-rules
2020-10-02,Home Office moved Covid-affected asylum seekers against orders,https://www.theguardian.com/politics/2020/oct/02/home-office-moved-covid-affected-asylum-seekers-against-orders
2020-10-01,UK coronavirus: Poland and Turkey added to England's quarantine list; Starmer urges rethink of 10pm closing – as it happened,https://www.theguardian.com/politics/live/2020/oct/01/uk-coronavirus-news-restrictions-liverpool-merseyside-latest
2020-10-01,Boris's Brexit and Covid incompetence spreads to infect asylum policy | John Crace,https://www.theguardian.com/politics/2020/oct/01/boriss-brexit-and-covid-incompetence-spreads-to-infect-asylum-policy
2020-10-01,Jeremy Corbyn and Stanley Johnson apologise for Covid breaches,https://www.theguardian.com/world/2020/oct/01/jeremy-corbyn-stanley-johnson-apologise-covid-breaches-mask-rule-six
2020-10-01,UK coronavirus: Poland and Turkey added to England's quarantine list; Starmer urges rethink of 10pm closing – as it happened,https://www.theguardian.com/politics/live/2020/oct/01/uk-coronavirus-news-restrictions-liverpool-merseyside-latest
2020-10-01,Boris's Brexit and Covid incompetence spreads to infect asylum policy | John Crace,https://www.theguardian.com/politics/2020/oct/01/boriss-brexit-and-covid-incompetence-spreads-to-infect-asylum-policy
2020-10-01,Jeremy Corbyn and Stanley Johnson apologise for Covid breaches,https://www.theguardian.com/world/2020/oct/01/jeremy-corbyn-stanley-johnson-apologise-covid-breaches-mask-rule-six
2020-09-30,"UK coronavirus: 'We will not hesitate to take further measures' if pandemic worsens, PM warns – as it happened",https://www.theguardian.com/politics/live/2020/sep/30/uk-coronavirus-live-news-updates-boris-johnson-warned-rule-of-law-at-risk-if-mps-dont-get-more-of-a-say-over-covid-rules
2020-09-29,Boris Johnson's bluster comes unstuck over lockdown rules,https://www.theguardian.com/politics/2020/sep/29/boris-johnsons-bluster-comes-unstuck-over-lockdown-rules
2020-09-29,"Covid costs could wipe out Sunak's spending plans, says IFS",https://www.theguardian.com/politics/2020/sep/29/covid-costs-could-wipe-out-sunaks-spending-plans-says-ifs
2020-09-28,There may be a Covid crisis but Westminster still finds time to waste | John Crace,https://www.theguardian.com/politics/2020/sep/28/there-may-be-a-covid-crisis-but-westminster-still-finds-time-to-waste
2020-09-28,Lockdown tightened in north-east England as Covid-19 infections rise,https://www.theguardian.com/world/2020/sep/28/liverpool-coronavirus-infections-rise-bars-restaurants
2020-09-28,"UK coronavirus: all household mixing indoors in north-east England to be illegal, says Hancock – as it happened",https://www.theguardian.com/politics/live/2020/sep/28/uk-coronavirus-live-politics-covid-19-latest-news-updates
2020-09-28,Scottish ministers accused of 'panicky' response to Covid outbreaks on campuses,https://www.theguardian.com/world/2020/sep/28/scottish-ministers-accused-of-panicky-response-to-covid-outbreaks-on-campuses
2020-09-28,Andy Burnham calls for urgent review of 10pm coronavirus curfew,https://www.theguardian.com/world/2020/sep/28/andy-burnham-calls-urgent-review-10pm-coronavirus-curfew
2020-09-27,Firms plead for Brexit deal as coronavirus leaves industry reeling,https://www.theguardian.com/politics/2020/sep/27/firms-plead-for-brexit-deal-as-coronavirus-leaves-industry-reeling
2020-09-26,Boris Johnson faces revolt over forcing through Covid measures,https://www.theguardian.com/politics/2020/sep/26/boris-johnson-faces-revolt-over-forcing-through-covid-measures
2020-09-25,UK coronavirus: restrictions tighten across country as record new cases reported for second day – as it happened,https://www.theguardian.com/politics/live/2020/sep/25/coronavirus-uk-live-rishi-sunak-students-cases-covid-crisis-scotland-updates
2020-09-24,"UK coronavirus: record 6,634 new cases reported; chancellor announces job support scheme – as it happened",https://www.theguardian.com/politics/live/2020/sep/24/uk-coronavirus-live-news-covid-19-latest-updates-rishi-sunak-furlough
2020-09-24,Tory lockdown sceptics praise Sunak for saying UK must live 'without fear',https://www.theguardian.com/politics/2020/sep/24/tory-lockdown-sceptics-praise-sunak-for-saying-uk-must-live-without-fear
2020-09-24,"UK failing to use its high Covid test capacity efficiently, study shows",https://www.theguardian.com/politics/2020/sep/24/uk-failing-to-use-its-high-covid-test-capacity-efficiently-study-shows
2020-09-24,Covid scheme: UK government to cover 22% of worker pay for six months,https://www.theguardian.com/politics/2020/sep/24/covid-scheme-uk-government-to-cover-22-per-cent-of-worker-pay-for-six-months-rishi-sunak
2020-09-24,Rishi Sunak to unveil new Covid economic support measures,https://www.theguardian.com/politics/2020/sep/24/rishi-sunak-to-unveil-new-covid-economic-support-measures-furlough
2020-09-23,"Covid means UK needs EU deal to avoid calamity, says Lord O'Donnell",https://www.theguardian.com/politics/2020/sep/24/covid-means-uk-needs-eu-deal-to-avoid-calamity-says-lord-odonnell
2020-09-23,"Public not to blame for second wave of Covid-19, says Keir Starmer",https://www.theguardian.com/politics/2020/sep/23/public-not-to-blame-for-second-wave-of-covid-19-says-keir-starmer
2020-09-23,"6,178 new Covid cases recorded - close to record from early May – as it happened",https://www.theguardian.com/politics/live/2020/sep/23/uk-coronavirus-live-news-restrictions-government-pmqs-covid-latest-updates
2020-09-23,Keir Starmer accuses Boris Johnson of losing control of Covid crisis,https://www.theguardian.com/politics/2020/sep/23/keir-starmer-accuses-boris-johnson-of-losing-control-of-covid-crisis
2020-09-23,"No-deal Brexit will cost UK more than Covid, report finds",https://www.theguardian.com/politics/2020/sep/23/no-deal-brexit-will-cost-uk-more-than-covid-report
2020-09-22,UK coronavirus: Boris Johnson says 'there have been too many breaches' and warns restrictions could go further – as it happened,https://www.theguardian.com/politics/live/2020/sep/22/uk-coronavirus-live-news-covid-19-latest-updates-politics
2020-09-22,Boris Johnson's speech in full: 'the fight against Covid is by no means over',https://www.theguardian.com/politics/2020/sep/22/boris-johnsons-speech-in-full-the-fight-against-covid-is-by-no-means-over
2020-09-21,And it's bad news from them: downbeat double act deliver Covid facts | John Crace,https://www.theguardian.com/politics/2020/sep/21/and-its-bad-news-from-them-downbeat-double-act-deliver-covid-facts
2020-09-21,UK coronavirus: alert level to be raised from 3 to 4; Northern Ireland bans mixing indoors,https://www.theguardian.com/politics/live/2020/sep/21/uk-coronavirus-news-latest-whitty-and-vallance-to-present-data-showing-how-trend-in-uk-heading-in-wrong-direction
2020-09-21,Momentum to focus on resisting evictions during Covid-19 crisis,https://www.theguardian.com/politics/2020/sep/21/momentum-to-focus-on-resisting-evictions-during-covid-19-crisis
2020-09-20,"UK coronavirus live: officials meeting today to consider case for new restrictions for London, says Hancock",https://www.theguardian.com/politics/live/2020/sep/20/uk-coronavirus-latest-labour-starmer-calls-for-children-to-be-prioritised-for-testing-as-labours-online-conference-opens
2020-09-20,Tory MPs plot rebellion over renewal of emergency Covid laws,https://www.theguardian.com/politics/2020/sep/20/tory-mps-plot-rebellion-over-renewal-of-emergency-covid-laws
2020-09-18,Is the UK government ready for a Covid winter?,https://www.theguardian.com/politics/2020/sep/18/is-the-uk-government-ready-for-a-covid-winter
2020-09-18,Don't stop your grousing … and other Covid rule-of-six exemptions,https://www.theguardian.com/politics/2020/sep/18/dont-stop-your-grousing-and-other-covid-rule-of-six-exemptions
2020-09-17,Viva Las Vagueness: Door Matt and Dido star in a cabaret of Covid cluelessness,https://www.theguardian.com/politics/2020/sep/17/viva-las-vagueness-door-matt-and-dido-star-in-a-cabaret-of-covid-cluelessness
2020-09-17,"UK coronavirus live: demand for Covid tests outstripping capacity, MPs told – as it happened",https://www.theguardian.com/politics/live/2020/sep/17/uk-coronavirus-news-latest-minister-dismisses-report-pm-preparing-for-new-two-week-national-lockdown
2020-09-17,North-east England lockdown: what are the new Covid restrictions?,https://www.theguardian.com/politics/2020/sep/17/north-east-england-lockdown-what-are-new-coronavirus-restrictions
2020-09-16,"Johnson is tested on Covid and Brexit, his specialist subjects of ignorance | John Crace",https://www.theguardian.com/politics/2020/sep/16/boris-johnson-is-tested-on-covid-and-brexit-his-specialist-subjects-of-ignorance
2020-09-16,Tameside hospital Covid deaths are 'canary in the mine',https://www.theguardian.com/politics/2020/sep/16/tameside-hospital-covid-deaths-are-canary-in-the-mine
2020-09-15,"UK coronavirus: 3,105 new cases amid rise in hospital admissions and patients on ventilators - as it happened",https://www.theguardian.com/politics/live/2020/sep/15/uk-coronavirus-live-covid-19-second-wave-testing-capacity-government-brexit-politics-boris-johnson
2020-09-15,"Matt Hancock is losing control of Covid-19 in UK, says Labour",https://www.theguardian.com/politics/2020/sep/15/matt-hancock-has-lost-control-of-covid-19-in-uk-says-labour
2020-09-13,How the Covid crisis is changing minds on Scottish independence,https://www.theguardian.com/politics/2020/sep/13/covid-crisis-changing-minds-scottish-independence
2020-09-13,Covid confusion and Brexit betrayals: is this any way to run Britain?,https://www.theguardian.com/politics/2020/sep/13/covid-confusion-and-brexit-betrayals-is-this-any-way-to-run-britain
2020-09-11,"UK coronavirus: 3,539 new infections in a day as R-value rises above 1 - as it happened",https://www.theguardian.com/politics/live/2020/sep/11/uk-coronavirus-live-scotland-wales-rule-of-six-regulations-amid-rise-covid-cases
2020-09-11,"'It’s world-leadingly bad, is what it is': the week Covid surged again in UK",https://www.theguardian.com/politics/2020/sep/11/its-world-leadingly-bad-is-what-it-is-the-week-covid-surged-again-in-uk
2020-09-11,Boris Johnson faces Tory rebellions on Brexit and Covid rules,https://www.theguardian.com/politics/2020/sep/11/boris-johnson-tory-rebellions-brexit-covid-rules
2020-09-10,Boris Johnson's 'Covid marshals' plan criticised as shambolic,https://www.theguardian.com/politics/2020/sep/10/boris-johnson-covid-marshals-plan-criticised-shambolic-england
2020-09-10,"Covid test seekers may be ranked by priority, says Matt Hancock",https://www.theguardian.com/politics/2020/sep/10/covid-test-seekers-may-be-ranked-by-priority-says-matt-hancock
2020-09-09,Covid testing: local authorities in England demand more control,https://www.theguardian.com/world/2020/sep/09/covid-testing-local-authorities-in-england-demand-more-control
2020-09-09,UK coronavirus: PM confirms 'rule of six' to apply in England from Monday; Whitty warns of rapid case rise – as it happened,https://www.theguardian.com/politics/live/2020/sep/09/uk-coronavirus-live-matt-hancock-covid-testing-shortage-boris-johnson
2020-09-09,Matt Hancock accused of blaming public for Covid test shortages,https://www.theguardian.com/politics/2020/sep/09/matt-hancock-accused-of-blaming-public-for-covid-test-shortages
2020-09-08,UK coronavirus: Keir Starmer says test-and-trace system 'on verge of collapse' – as it happened,https://www.theguardian.com/politics/live/2020/sep/08/coronavirus-uk-update-politics-live-johnson-chairs-cabinet-following-health-chiefs-people-have-relaxed-too-much-warning
2020-09-08,Covid-19 in Britain: a summer of mixed messages,https://www.theguardian.com/politics/2020/sep/08/covid-19-in-britain-a-summer-of-mixed-messages
2020-09-07,"UK coronavirus: nearly 3,000 new cases for second day; seven Greek islands to join England quarantine list - as it happened",https://www.theguardian.com/politics/live/2020/sep/07/coronaviruss-live-news-brexit-withdrawal-agreement-eustice-defends-apparent-threat-to-override-eu-withdrawal-agreement-as-just-tidying-up-loose-ends-live-news
2020-09-04,"UK coronavirus live: close to 2,000 new Covid cases recorded - highest daily total since May – as it happened",https://www.theguardian.com/politics/live/2020/sep/04/uk-coronavirus-live-england-wales-scotland-lockdown-restrictions-covid-19-latest-news
2020-09-04,Rachel Reeves: 'Covid-19 has revealed we need to be more resilient',https://www.theguardian.com/politics/2020/sep/04/labour-mp-rachel-reeves-covid-19-has-revealed-we-need-to-be-more-resilient
2020-09-03,NHS leaders raise concerns over test and trace as Covid cases rise,https://www.theguardian.com/politics/2020/sep/03/nhs-leaders-raise-concerns-over-test-and-trace-as-covid-cases-rise
2020-09-03,UK coronavirus live: highest daily cases since 4 June; Portugal added to Wales quarantine list but not England's – as it happened,https://www.theguardian.com/politics/live/2020/sep/03/uk-coronavirus-live-quarantine-portugal-covid-19-latest-news
2020-09-02,Mass weekly Covid-19 testing of population to be trialled in England,https://www.theguardian.com/politics/2020/sep/02/mass-weekly-covid-19-testing-of-population-to-be-trialled-in-england
2020-09-02,"UK coronavirus: cases jump by 1,508 in a day; government U-turns on Bolton and Trafford lockdown - as it happened",https://www.theguardian.com/politics/live/2020/sep/02/uk-coronavirus-live-local-lockdowns-boris-johnson-pmqs
2020-09-02,Boris Johnson reiterates refusal to meet Covid bereaved,https://www.theguardian.com/politics/2020/sep/02/boris-johnson-will-only-meet-covid-bereaved-if-they-drop-legal-action
2020-09-02,Covid fears grow after reports of crowding among arrivals at UK airports,https://www.theguardian.com/world/2020/sep/02/covid-fears-grow-after-reports-of-crowding-among-arrivals-at-uk-airports
2020-09-02,Minister warns Rishi Sunak against tax hikes to cover Covid shortfall,https://www.theguardian.com/politics/2020/sep/02/minister-warns-rishi-sunak-against-tax-hikes-to-cover-covid-shortfall
2020-09-01,Johnson backtracks on meeting group for Covid-19 bereaved,https://www.theguardian.com/politics/2020/sep/01/boris-johnson-backtracks-on-meeting-group-for-covid-19-bereaved
2020-09-01,"UK coronavirus: Labour attacks Gavin Williamson over 'summer of chaos, incompetence and confusion' — as it happened",https://www.theguardian.com/world/live/2020/sep/01/uk-coronavirus-live-news-covid-19-latest-updates-pupils-head-back-to-school-as-mps-return-to-work
2020-09-01,Hancock accused of favouring Tory areas with Covid lockdown changes in England,https://www.theguardian.com/politics/2020/sep/01/hancock-accused-of-favouring-tory-areas-with-covid-lockdown-changes-in-england
2020-09-01,Johnson backtracks on meeting group for Covid-19 bereaved,https://www.theguardian.com/politics/2020/sep/01/boris-johnson-backtracks-on-meeting-group-for-covid-19-bereaved
2020-09-01,"UK coronavirus: Labour attacks Gavin Williamson over 'summer of chaos, incompetence and confusion' — as it happened",https://www.theguardian.com/world/live/2020/sep/01/uk-coronavirus-live-news-covid-19-latest-updates-pupils-head-back-to-school-as-mps-return-to-work
2020-09-01,Hancock accused of favouring Tory areas with Covid lockdown changes in England,https://www.theguardian.com/politics/2020/sep/01/hancock-accused-of-favouring-tory-areas-with-covid-lockdown-changes-in-england
2020-08-23,'It was an act of principle': The Covid doctor who quit over Cummings,https://www.theguardian.com/politics/2020/aug/23/it-was-an-act-of-principle-the-covid-doctor-who-quit-over-cummings
2020-08-19,UK could drop Croatia from travel corridor amid rise in Covid cases,https://www.theguardian.com/politics/2020/aug/19/uk-could-drop-croatia-from-travel-corridor-amid-rise-in-covid-cases
2020-08-18,'Shifting deckchairs' and scrapping PHE all part of Covid-19 blame game,https://www.theguardian.com/politics/2020/aug/18/shifting-deckchairs-and-scrapping-phe-all-part-of-covid-19-blame-game
2020-08-18,Andy Burnham on Covid: 'We're a clear voice telling the machine what it's doing wrong',https://www.theguardian.com/politics/2020/aug/18/andy-burnham-were-a-clear-voice-telling-the-machine-what-its-doing-wrong-covid-19-manchester
2020-08-17,UK coronavirus: university admissions cap to be lifted in England – as it happened,https://www.theguardian.com/politics/live/2020/aug/17/uk-coronavirus-calls-boris-johnson-intervene-exams-gcse-a-levels-crisis-live-news
2020-08-16,Dominic Cummings urged to release data to disprove claim of second lockdown trip,https://www.theguardian.com/politics/2020/aug/16/dominic-cummings-urged-to-release-data-to-disprove-claim-of-second-lockdown-trip
2020-08-16,Tory MPs press Hancock for 'postcode-level' Covid restrictions,https://www.theguardian.com/politics/2020/aug/16/tory-mps-matt-hancock-covid-restrictions-northern-england
2020-08-13,"'Eat out' scheme muddles Covid messaging, says Leicester health chief",https://www.theguardian.com/politics/2020/aug/13/eat-out-scheme-muddles-covid-messaging-says-leicester-health-chief
2020-08-09,Cummings’ phone and lockdown row | Brief letters,https://www.theguardian.com/commentisfree/2020/aug/09/dominic-cummings-phone-and-lockdown-row
2020-08-07,UK coronavirus: Preston lockdown restrictions tightened amid rise in infections — as it happened,https://www.theguardian.com/politics/live/2020/aug/07/uk-coronavirus-live-government-france-quarantine-covid-19-latest-updates
2020-08-07,Why are indoor settings higher risk for Covid – and are restaurants safe?,https://www.theguardian.com/politics/2020/aug/07/why-are-indoor-settings-higher-risk-for-covid-and-are-restaurants-safe
2020-08-05,UK coronavirus live: local lockdown imposed in Aberdeen; official UK death toll rises by 65 – as it happened,https://www.theguardian.com/politics/live/2020/aug/05/uk-coronavirus-live-schools-open-england-childrens-commissioner-covid-19-latest-updates
2020-08-04,Lack of special border measures before UK coronavirus lockdown was 'serious mistake',https://www.theguardian.com/politics/2020/aug/05/lack-of-special-border-measures-before-uk-coronavirus-lockdown-was-serious-mistake
2020-08-04,Starmer says PM has one month to fix coronavirus test-and-trace system,https://www.theguardian.com/politics/2020/aug/04/starmer-says-boris-johnson-has-one-month-to-fix-coronavirus-test-and-trace-system
2020-08-04,Counting the cost of the UK’s Covid failures | Letters,https://www.theguardian.com/politics/2020/aug/04/counting-the-cost-of-the-uks-covid-failures
2020-08-03,Tory-linked PR firm granted £3m Covid-19 contract without tender,https://www.theguardian.com/politics/2020/aug/03/topham-guerin-pr-firm-covid-19-contract-conservative-party
2020-07-31,"UK coronavirus live: England at limit of lockdown easing, says Whitty; official UK death toll passes 46,000 – as it happened",https://www.theguardian.com/uk-news/live/2020/jul/31/uk-coronavirus-large-areas-of-northern-england-put-back-in-lockdown-after-rise-in-cases
2020-07-31,Why has easing of the Covid-19 lockdown in England been delayed?,https://www.theguardian.com/politics/2020/jul/31/why-has-easing-of-the-covid-19-lockdown-in-england-been-delayed
2020-07-30,"Dominic Cummings undermined lockdown enforcement, says ex-Durham police chief",https://www.theguardian.com/politics/2020/jul/30/dominic-cummings-undermined-lockdown-enforcement-says-ex-durham-police-chief
2020-07-29,"Cummings trips damaged UK lockdown unity, study suggests",https://www.theguardian.com/politics/2020/jul/30/cummings-saga-damaged-uk-unity-covid-19-study-suggests
2020-07-29,UK coronavirus live: concern about second wave 'very high' in NHS; death toll rises by 83 - as it happened,https://www.theguardian.com/politics/live/2020/jul/29/uk-coronavirus-live-government-quarantine-covid-19-latest-news-updates
2020-07-28,UK: 119 new Covid-related deaths as PM says 'signs of second wave' in parts of Europe – as it happened,https://www.theguardian.com/world/live/2020/jul/28/uk-coronavirus-live-news-covid-19-latest-updates-quarantine-spain
2020-07-23,Sturgeon accuses Johnson of using Covid-19 as 'political weapon',https://www.theguardian.com/politics/2020/jul/23/boris-johnson-accused-of-politicising-covid-19-during-scotland-trip
2020-07-23,UK coronavirus: Sturgeon accuses PM of using Covid crisis as 'political weapon' by 'crowing' about union — as it happened,https://www.theguardian.com/politics/live/2020/jul/23/uk-coronavirus-live-failure-government-economic-plans-covid-19-latest-news-updates
2020-07-21,UK targets up to 12 Covid-19 vaccines from around the world,https://www.theguardian.com/world/2020/jul/21/uk-targets-12-covid-19-vaccines-from-around-the-world
2020-07-21,"Covid-19: test all health and care workers weekly, says UK scientist",https://www.theguardian.com/world/2020/jul/21/covid-19-test-all-health-and-care-workers-once-or-twice-a-week-says-top-uk-scientist
2020-07-21,Asylum seeker to sue Home Office after falling ill with Covid-19,https://www.theguardian.com/politics/2020/jul/21/asylum-seeker-sue-home-office-ill-covid-19-wakefield-centre
2020-07-20,"Oxford vaccine results 'major breakthrough' in fight against Covid, says UK government – as it happened",https://www.theguardian.com/world/live/2020/jul/20/uk-coronavirus-live-updates-covid-19-test-trace-vaccine-latest-news
2020-07-18,Matt Hancock in new U-turn on coronavirus testing data,https://www.theguardian.com/politics/2020/jul/18/matt-hancock-in-new-u-turn-on-coronavirus-testing-data
2020-07-18,Covid-19 leaves firms ‘fatally ill-prepared’ for no-deal Brexit,https://www.theguardian.com/politics/2020/jul/18/no-deal-brexit-poorly-prepared-companies-coronavirus
2020-07-17,UK coronavirus: Chris Whitty says social distancing should continue 'for a long period' – as it happened,https://www.theguardian.com/world/live/2020/jul/17/uk-coronavirus-live-boris-johnson-3bn-plan-nhs-battle-ready-for-winter-second-wave
2020-07-17,In search of a new economics for Covid-19 era | Letters,https://www.theguardian.com/politics/2020/jul/17/in-search-of-a-new-economics-for-covid-19-era
2020-07-17,Key points of the coronavirus recovery strategy for England,https://www.theguardian.com/politics/2020/jul/17/key-points-of-the-coronavirus-recovery-strategy-for-england
2020-07-17,"Johnson's coronavirus workplace guidance confused, warn unions",https://www.theguardian.com/politics/2020/jul/17/boris-johnson-coronavirus-workplace-guidance-confused-unions
2020-07-16,UK coronavirus: Leicester's mayor 'angry and frustrated' as city kept in partial lockdown — as it happened,https://www.theguardian.com/world/live/2020/jul/16/coronavirus-uk-649000-people-lose-jobs-during-lockdown-live-updates
2020-07-16,Rishi Sunak’s Covid-19 package recycled up to £10bn spending – IFS,https://www.theguardian.com/politics/2020/jul/16/sunaks-covid-19-package-recycled-up-to-10bn-spending-ifs
2020-07-15,UK coronavirus: Downing Street unable to back up PM's test-and-trace claim — as it happened,https://www.theguardian.com/politics/live/2020/jul/15/uk-coronavirus-live-news-infection-rate-pmqs-boris-johnson-keir-starmer-covid-19-latest-updates
2020-07-15,Boris Johnson indicates at PMQs he has not read winter coronavirus report,https://www.theguardian.com/politics/2020/jul/15/boris-johnson-indicates-at-pmqs-he-has-not-read-winter-coronavirus-report
2020-07-14,Mattbeth fails to mask government's latest U-turn on covid face coverings | John Crace,https://www.theguardian.com/politics/2020/jul/14/mattbeth-fails-to-mask-governments-latest-u-turn-on-face-coverings
2020-07-13,UK coronavirus: England and Wales ministers criticised for lack of action on face masks – as it happened,https://www.theguardian.com/world/live/2020/jul/13/uk-coronavirus-live-news-covid-19-latest-updates
2020-07-12,Cross-party group of MPs to lead UK coronavirus inquiry,https://www.theguardian.com/world/2020/jul/12/cross-party-mps-to-lead-independent-uk-coronavirus-inquiry
2020-07-10,UK coronavirus live: Johnson signals stricter face mask rules and says people should 'go back to work if they can' – as it happened,https://www.theguardian.com/politics/live/2020/jul/10/uk-coronavirus-live-news-quarantine-rules-end-masks-scotland-covid-19-latest-updates
2020-07-10,Firm with links to Gove and Cummings given Covid-19 contract without open tender,https://www.theguardian.com/politics/2020/jul/10/firm-with-links-to-gove-and-cummings-given-covid-19-contract-without-open-tender
2020-07-08,"UK coronavirus live: Rishi Sunak unveils stamp duty cut, furlough bonus and August discount for eating out – as it happened",https://www.theguardian.com/world/live/2020/jul/08/uk-coronavirus-live-sunak-to-set-out-jobs-plan-and-stamp-duty-holiday
2020-07-08,Rishi Sunak backs down over tax on employer-bought Covid-19 tests,https://www.theguardian.com/politics/2020/jul/08/rishi-sunak-backs-down-over-tax-on-employer-bought-covid-19-tests
2020-07-08,How Rishi Sunak could kickstart UK's post-lockdown economy,https://www.theguardian.com/politics/2020/jul/08/how-rishi-sunak-plans-to-kickstart-uks-post-lockdown-economy
2020-07-06,Johnson criticised after claiming care homes did not follow procedures during Covid crisis – as it happened,https://www.theguardian.com/world/live/2020/jul/06/uk-coronavirus-live-latest-updates-covid-19-news
2020-07-06,UK calls halt to daily data on number of people tested for Covid-19,https://www.theguardian.com/politics/2020/jul/06/uk-calls-halt-to-data-on-number-of-people-tested-for-covid-19
2020-07-06,Britain beyond lockdown: what we learned from two weeks on the road,https://www.theguardian.com/politics/2020/jul/06/britain-beyond-lockdown-what-we-learned-from-two-weeks-on-the-road
2020-07-05,UK coronavirus: Britain claps for NHS on 72nd anniversary – as it happened,https://www.theguardian.com/politics/live/2020/jul/05/uk-coronavirus-live-pubs-england-crowds-social-distancing-guidelines
2020-07-05,Met police urged to investigate Dominic Cummings' trip during Covid-19 lockdown,https://www.theguardian.com/politics/2020/jul/05/met-police-urged-to-investigate-dominic-cummings-trip-during-covid-19-lockdown
2020-07-05,Sunak considers £500 vouchers for all UK adults to spend in Covid-hit firms,https://www.theguardian.com/politics/2020/jul/05/sunak-considers-500-vouchers-for-all-uk-adults-to-spend-in-covid-hit-firms
2020-07-04,Stanley Johnson says Greece visit is essential to 'Covid-proof' villa,https://www.theguardian.com/politics/2020/jul/04/stanley-johnson-says-greece-visit-is-essential-to-covid-proof-villa
2020-07-03,Chris Whitty warns people to distance despite English lockdown easing or risk a second wave – as it happened,https://www.theguardian.com/politics/live/2020/jul/03/uk-coronavirus-live-boris-johnson-warn-public-pubs-reopen-england-saturday
2020-07-03,How UK air bridges descended into a coronavirus policy farce,https://www.theguardian.com/politics/2020/jul/03/how-uk-air-bridges-descended-into-a-coronavirus-policy-farce
2020-07-02,UK set to award Covid-19 testing contracts worth £5bn to private bidders,https://www.theguardian.com/world/2020/jul/02/uk-set-to-award-covid-19-testing-contracts-worth-5bn-to-private-bidders
2020-07-01,UK coronavirus: Keir Starmer warns of 'months and months' of local lockdowns without better testing and tracing - as it happened,https://www.theguardian.com/politics/live/2020/jul/01/uk-coronavirus-live-local-lockdowns-doctors-pmqs-covid-19-latest-updates
2020-07-01,Boris Johnson challenged at PMQs over Covid-19 test data,https://www.theguardian.com/politics/2020/jul/01/boris-johnson-challenged-at-pmqs-over-covid-19-test-data-keir-starmer-leicester
2020-07-01,UK coronavirus: Keir Starmer warns of 'months and months' of local lockdowns without better testing and tracing - as it happened,https://www.theguardian.com/politics/live/2020/jul/01/uk-coronavirus-live-local-lockdowns-doctors-pmqs-covid-19-latest-updates
2020-07-01,Boris Johnson challenged at PMQs over Covid-19 test data,https://www.theguardian.com/politics/2020/jul/01/boris-johnson-challenged-at-pmqs-over-covid-19-test-data-keir-starmer-leicester
2020-06-30,UK coronavirus death toll rises by 155; employers in Leicester lockdown can re-furlough staff – as it happened,https://www.theguardian.com/world/live/2020/jun/30/uk-coronavirus-covid-19-live-news-updates-leicester-local-lockdown-boris-johnson
2020-06-30,Britain beyond lockdown: can we make more space for nature?,https://www.theguardian.com/politics/2020/jun/30/britain-beyond-lockdown-can-we-make-more-space-for-nature
2020-06-29,UK coronavirus: Hancock announces local lockdown for Leicester — as it happened,https://www.theguardian.com/politics/live/2020/jun/29/uk-politics-live-boris-johnson-interview-mark-sedwill-civil-servant-coronavirus-covid-19-latest-updates-please
2020-06-26,UK coronavirus live: Boris Johnson tells people to stop 'taking too many liberties' on lockdown easing – as it happened,https://www.theguardian.com/politics/live/2020/jun/26/uk-coronavirus-live-visitors-social-distancing-beaches-covid-19-politics-latest-updates
2020-06-25,Britain beyond lockdown: can UK become cleaner?,https://www.theguardian.com/politics/2020/jun/25/britain-beyond-lockdown-can-we-become-cleaner-coronavirus
2020-06-24,Nicola Sturgeon: no 'reckless race' with rest of UK on lockdown easing,https://www.theguardian.com/politics/2020/jun/24/nicola-sturgeon-no-reckless-race-with-rest-of-uk-on-lockdown-easing
2020-06-23,"Trust me, I'm Mr Fun: Boris Johnson loosens England's lockdown | John Crace",https://www.theguardian.com/politics/2020/jun/23/trust-me-im-mr-fun-boris-johnson-loosens-englands-lockdown
2020-06-23,UK coronavirus: Chris Whitty warns of second spike if people ignore new rules in final daily briefing – as it happened,https://www.theguardian.com/world/live/2020/jun/23/uk-coronavirus-live-latest-news-updates-pubs-restaurants-cinemas-and-museums
2020-06-23,"Whitehall not sharing Covid-19 data on local outbreaks, say councils",https://www.theguardian.com/politics/2020/jun/23/no-10-not-sharing-covid-19-data-on-local-outbreaks-say-councils
2020-06-23,Britain beyond lockdown: can we level up?,https://www.theguardian.com/politics/2020/jun/23/britain-beyond-lockdown-can-we-level-up
